country,state,N,P,K,temperature,humidity,ph,rainfall,soil_type,label
India,Maharashtra,107,65,47,16.44,52.37,7.28,215.73,Clayey,Muskmelon
India,Gujarat,48,60,80,31.61,81.59,6.42,137.51,Black,Muskmelon
India,Rajasthan,68,70,58,26.48,39.21,5.94,146.2,Clayey,Muskmelon
India,Punjab,51,68,30,27.18,36.28,5.03,74.74,Red,Muskmelon
India,Punjab,23,44,35,26.48,40.48,6.46,266.04,Alluvial,Muskmelon
India,West Bengal,73,61,80,22.8,51.83,7.06,215.76,Desert,Apple
India,Rajasthan,26,34,18,33.1,52.02,6.46,170.04,Loamy,Apple
India,Telangana,85,63,70,19.77,53.28,7.31,171.9,Alluvial,Apple
India,Telangana,72,77,55,17.79,67.05,7.26,129.4,Desert,Apple
India,Uttar Pradesh,87,67,59,16.04,58.43,4.71,296.73,Alluvial,Apple
India,West Bengal,55,16,61,23.39,79.31,6.0,95.1,Red,Apple
India,Gujarat,72,59,58,26.81,74.07,8.26,262.22,Red,Apple
India,Kerala,35,63,33,20.53,61.24,7.28,167.01,Desert,Apple
India,Kerala,86,67,55,31.19,62.57,8.31,116.66,Alluvial,Apple
India,Rajasthan,29,13,28,18.22,80.9,6.97,280.26,Red,Apple
India,Andhra Pradesh,86,30,63,18.73,62.26,4.92,156.26,Laterite,Apple
India,Telangana,60,14,55,25.89,54.86,6.07,155.66,Laterite,Apple
India,Gujarat,98,43,21,31.24,34.96,5.06,266.83,Clayey,Apple
India,Haryana,30,78,32,30.1,87.0,6.15,130.26,Black,Apple
India,Telangana,62,38,66,30.28,54.82,5.79,185.93,Clayey,Apple
India,Haryana,20,23,33,30.76,31.99,6.77,270.3,Black,Apple
India,Gujarat,54,67,12,26.35,36.84,6.96,85.02,Red,Apple
India,Haryana,63,20,54,15.85,51.55,6.31,56.63,Laterite,Apple
India,Uttar Pradesh,107,43,27,34.91,65.38,8.21,144.11,Laterite,Apple
India,Telangana,92,18,52,20.48,43.99,5.2,134.97,Alluvial,Apple
India,West Bengal,110,48,63,26.46,61.15,6.95,149.54,Red,Apple
India,Uttar Pradesh,44,63,60,24.44,44.11,4.73,273.24,Laterite,Apple
India,Andhra Pradesh,98,52,41,18.47,69.07,6.52,234.47,Clayey,Apple
India,West Bengal,41,75,65,24.73,41.67,4.88,46.69,Loamy,Apple
India,Andhra Pradesh,59,57,28,24.83,60.74,4.62,132.93,Loamy,Apple
India,Kerala,90,76,79,19.82,42.86,7.68,163.22,Desert,Apple
India,Haryana,75,31,20,18.52,63.31,8.13,289.12,Desert,Apple
India,Punjab,103,25,29,27.14,51.96,5.31,73.44,Clayey,Apple
India,Maharashtra,110,19,65,19.43,83.57,6.62,108.24,Clayey,Apple
India,Punjab,29,28,34,24.5,60.44,6.6,215.04,Red,Apple
India,Karnataka,120,58,13,27.96,72.34,8.24,264.09,Desert,Apple
India,Telangana,63,51,72,32.44,38.66,7.82,285.18,Clayey,Apple
India,Rajasthan,52,19,62,22.38,69.69,7.21,148.29,Red,Apple
India,Tamil Nadu,108,14,55,27.66,42.29,8.44,193.78,Laterite,Apple
India,Haryana,24,59,80,16.03,70.19,6.71,66.57,Clayey,Apple
India,Haryana,86,32,78,33.93,76.88,5.92,76.79,Black,Apple
India,Gujarat,29,73,77,25.82,82.66,5.67,62.74,Red,Apple
India,Andhra Pradesh,82,21,28,22.78,85.65,5.46,136.47,Black,Apple
India,Tamil Nadu,86,30,54,21.3,35.14,5.99,162.48,Black,Apple
India,Telangana,109,38,75,20.25,71.02,8.0,277.2,Red,Apple
India,Karnataka,41,70,18,22.65,48.41,8.44,111.48,Clayey,Apple
India,Kerala,66,72,59,34.55,68.5,6.92,187.91,Alluvial,Apple
India,Maharashtra,53,71,43,30.45,35.85,5.95,90.41,Laterite,Apple
India,Kerala,62,56,58,29.89,82.92,5.88,141.2,Alluvial,Apple
India,Punjab,90,11,24,27.35,44.7,4.81,203.89,Red,Apple
India,Andhra Pradesh,56,36,74,21.67,75.5,6.49,113.47,Laterite,Apple
India,Haryana,86,22,43,18.09,46.12,4.52,203.38,Laterite,Apple
India,Maharashtra,106,40,30,31.37,55.87,6.45,136.67,Black,Apple
India,West Bengal,28,39,75,32.41,78.66,7.83,276.09,Black,Apple
India,Tamil Nadu,108,54,56,24.19,78.85,7.7,61.64,Desert,Apple
India,Haryana,45,33,22,32.55,70.12,5.86,143.56,Alluvial,Apple
India,Rajasthan,104,77,74,25.47,84.56,4.58,164.54,Alluvial,Apple
India,Karnataka,39,62,18,24.11,85.13,8.35,204.9,Black,Apple
India,Karnataka,89,58,72,26.54,81.14,7.36,235.83,Alluvial,Apple
India,West Bengal,71,66,17,27.76,85.83,7.18,123.27,Loamy,Apple
India,Maharashtra,69,31,29,22.96,80.28,8.19,201.97,Clayey,Apple
India,Haryana,80,64,78,28.76,42.2,8.33,100.35,Desert,Apple
India,Karnataka,58,27,71,25.31,78.26,5.91,125.1,Loamy,Apple
India,Uttar Pradesh,22,58,41,19.36,81.29,5.3,298.3,Clayey,Apple
India,Andhra Pradesh,33,50,46,21.99,69.29,6.5,298.72,Alluvial,Apple
India,Telangana,40,23,53,23.28,40.63,5.04,197.34,Desert,Apple
India,Kerala,39,17,47,16.98,70.97,5.5,271.5,Alluvial,Apple
India,Rajasthan,100,57,32,28.82,45.41,4.92,193.45,Loamy,Apple
India,Telangana,112,38,64,26.88,48.77,5.96,135.86,Alluvial,Apple
India,Punjab,73,32,11,23.46,47.49,6.07,162.0,Loamy,Apple
India,Uttar Pradesh,115,56,22,15.54,53.71,7.88,194.35,Clayey,Apple
India,Rajasthan,96,78,41,17.03,55.71,6.34,209.75,Clayey,Apple
India,Haryana,57,38,26,30.51,55.63,8.47,259.63,Red,Apple
India,Gujarat,32,77,45,28.14,77.25,7.14,160.09,Clayey,Apple
India,Andhra Pradesh,37,45,75,31.17,81.6,7.92,285.67,Clayey,Apple
India,Kerala,25,17,51,21.77,32.79,5.9,265.78,Alluvial,Apple
India,Andhra Pradesh,42,47,69,34.91,35.35,6.03,277.45,Alluvial,Apple
India,Rajasthan,95,16,46,16.73,86.27,4.79,173.28,Black,Apple
India,Haryana,120,43,68,17.99,63.22,6.4,209.56,Black,Apple
India,Telangana,29,59,28,18.27,50.01,7.1,288.46,Clayey,Apple
India,Gujarat,92,67,46,33.43,79.9,5.12,193.68,Desert,Apple
India,West Bengal,20,52,80,27.4,77.82,5.9,244.62,Laterite,Apple
India,Tamil Nadu,31,40,25,34.5,70.5,7.51,110.21,Red,Apple
India,Punjab,32,17,33,23.23,85.13,4.74,147.81,Desert,Apple
India,Telangana,34,63,40,24.06,52.12,8.1,170.6,Desert,Apple
India,Tamil Nadu,63,46,44,33.14,63.69,6.72,144.45,Clayey,Apple
India,Haryana,50,57,71,29.87,71.25,8.48,107.95,Desert,Apple
India,West Bengal,111,72,62,33.93,81.43,6.34,229.12,Alluvial,Apple
India,Uttar Pradesh,59,63,10,21.47,66.93,6.84,85.05,Alluvial,Apple
India,Telangana,49,72,58,26.37,86.11,8.08,258.17,Loamy,Apple
India,Andhra Pradesh,108,77,61,16.65,52.58,7.63,119.87,Red,Apple
India,Punjab,75,80,62,17.77,48.31,7.53,73.76,Laterite,Apple
India,Telangana,78,53,16,21.07,63.27,7.96,297.69,Laterite,Apple
India,West Bengal,79,67,51,31.47,43.34,6.72,70.59,Clayey,Apple
India,Uttar Pradesh,53,29,30,20.26,41.01,8.21,227.92,Desert,Apple
India,Gujarat,77,58,76,23.43,49.78,8.08,75.86,Loamy,Apple
India,Kerala,103,34,79,18.4,31.52,7.95,73.72,Red,Apple
India,Haryana,51,43,67,23.72,61.73,4.85,127.63,Loamy,Apple
India,Haryana,64,68,71,21.17,77.2,7.06,88.75,Loamy,Apple
India,Punjab,85,45,72,29.19,43.14,8.3,70.51,Black,Apple
India,Punjab,36,52,50,24.45,56.38,4.74,283.22,Alluvial,Apple
India,Punjab,78,14,55,30.88,43.45,4.62,106.96,Desert,Apple
India,Punjab,88,53,15,32.18,35.04,5.99,227.73,Alluvial,Apple
India,West Bengal,55,54,15,20.59,55.14,7.44,168.14,Clayey,Apple
India,Tamil Nadu,36,70,39,23.91,73.56,7.01,94.62,Black,Apple
India,Telangana,69,77,74,31.33,71.92,7.91,70.16,Desert,Apple
India,Andhra Pradesh,39,16,64,16.58,74.94,7.15,173.22,Red,Apple
India,Kerala,68,47,26,31.16,52.05,6.18,185.92,Red,Apple
India,Karnataka,69,19,14,18.91,48.63,5.84,110.98,Loamy,Apple
India,Telangana,47,57,55,15.13,74.72,6.39,225.02,Laterite,Apple
India,Kerala,42,46,33,26.67,41.0,7.59,299.65,Laterite,Apple
India,Tamil Nadu,33,65,39,24.42,88.5,7.06,44.58,Desert,Apple
India,Maharashtra,32,49,13,29.62,61.74,7.11,238.7,Black,Apple
India,Karnataka,105,23,65,20.19,61.29,8.5,261.99,Black,Apple
India,Tamil Nadu,33,27,70,29.95,57.82,6.04,270.65,Clayey,Apple
India,Telangana,93,75,38,20.39,76.08,5.97,262.19,Clayey,Apple
India,Uttar Pradesh,23,23,63,25.57,34.16,8.44,154.6,Alluvial,Apple
India,Tamil Nadu,99,49,27,33.93,38.2,4.65,92.19,Black,Apple
India,Kerala,44,74,27,30.93,70.93,7.26,228.88,Black,Apple
India,West Bengal,72,68,79,19.84,87.99,7.95,204.85,Desert,Apple
India,Rajasthan,39,27,28,17.41,64.44,7.61,109.74,Clayey,Apple
India,Karnataka,87,22,65,32.51,41.65,4.61,112.33,Black,Apple
India,Karnataka,69,49,28,26.64,73.73,6.82,73.37,Laterite,Apple
India,Telangana,47,39,49,31.25,74.98,4.95,235.86,Desert,Apple
India,Andhra Pradesh,24,22,33,34.75,86.49,7.97,241.97,Loamy,Apple
India,Telangana,102,37,30,34.5,87.74,7.92,279.19,Laterite,Apple
India,Karnataka,89,55,56,15.7,73.76,6.63,160.66,Loamy,Apple
India,Tamil Nadu,44,36,42,29.87,58.5,5.64,79.03,Loamy,Apple
India,Kerala,118,31,13,29.08,56.66,4.65,115.68,Alluvial,Apple
India,Uttar Pradesh,28,59,44,32.93,49.3,4.61,202.28,Black,Apple
India,Rajasthan,81,55,34,23.41,44.44,5.98,248.54,Loamy,Orange
India,Rajasthan,39,41,32,29.09,63.3,7.81,191.13,Laterite,Orange
India,Kerala,67,29,37,21.9,56.02,4.53,87.26,Red,Orange
India,Rajasthan,29,65,80,20.09,56.15,6.03,100.22,Red,Orange
India,Maharashtra,57,27,59,32.55,71.54,4.91,118.62,Red,Orange
India,Punjab,92,29,56,18.61,66.89,7.63,223.21,Laterite,Orange
India,Maharashtra,47,77,19,24.96,66.47,8.38,114.63,Alluvial,Orange
India,Maharashtra,56,75,63,15.93,52.9,7.74,118.64,Desert,Orange
India,Karnataka,74,78,38,21.86,75.97,7.7,227.96,Desert,Orange
India,Kerala,108,55,57,17.75,34.57,5.97,284.66,Red,Orange
India,Kerala,53,46,47,24.87,37.61,7.36,172.65,Desert,Orange
India,Gujarat,117,67,14,22.29,56.48,7.97,119.12,Clayey,Orange
India,Kerala,40,66,39,32.19,72.98,7.68,51.62,Alluvial,Orange
India,Punjab,21,75,20,28.95,84.15,5.02,86.13,Red,Orange
India,Telangana,58,38,66,21.15,61.5,4.62,268.35,Loamy,Orange
India,Maharashtra,120,39,19,20.17,87.06,6.0,51.82,Desert,Orange
India,Tamil Nadu,97,65,65,16.2,59.93,8.17,274.58,Alluvial,Orange
India,Haryana,25,29,56,15.64,88.34,8.26,99.81,Black,Orange
India,Telangana,104,51,71,33.14,40.81,6.38,104.46,Desert,Orange
India,Maharashtra,47,16,35,31.98,55.98,6.89,234.39,Loamy,Orange
India,Gujarat,95,31,60,18.15,51.19,8.33,179.66,Black,Orange
India,Telangana,38,66,32,15.01,56.33,5.65,267.05,Desert,Orange
India,Haryana,57,60,65,30.27,40.71,6.61,280.04,Alluvial,Orange
India,Haryana,20,78,60,33.7,59.18,7.54,78.05,Loamy,Orange
India,Haryana,66,42,45,19.19,79.58,5.81,97.05,Laterite,Orange
India,Rajasthan,112,10,34,23.47,84.55,6.49,187.8,Red,Orange
India,Gujarat,94,72,30,20.42,43.7,6.44,191.48,Clayey,Orange
India,Telangana,60,66,45,28.49,64.38,6.54,194.96,Black,Orange
India,Gujarat,117,78,63,27.83,61.18,5.05,128.52,Black,Orange
India,Andhra Pradesh,22,25,11,29.5,79.32,5.12,58.26,Black,Orange
India,Tamil Nadu,68,75,79,23.71,33.56,6.92,180.79,Loamy,Orange
India,Punjab,96,79,36,24.34,59.72,8.14,45.42,Laterite,Orange
India,Tamil Nadu,118,68,76,26.26,74.21,7.83,83.86,Alluvial,Orange
India,Haryana,58,19,55,29.84,65.01,7.13,188.46,Clayey,Orange
India,Punjab,73,34,38,21.72,59.55,6.75,255.01,Clayey,Orange
India,Maharashtra,89,73,55,21.15,60.32,5.64,248.67,Black,Orange
India,Uttar Pradesh,51,29,74,28.59,77.49,8.34,76.65,Alluvial,Orange
India,Gujarat,43,24,69,19.12,39.63,6.62,290.18,Laterite,Orange
India,Gujarat,41,13,44,16.67,30.48,7.49,134.03,Desert,Orange
India,Karnataka,29,49,25,33.06,59.12,5.49,242.13,Black,Orange
India,Rajasthan,114,66,52,20.98,88.47,7.04,92.19,Loamy,Orange
India,West Bengal,53,24,39,34.22,68.6,6.28,51.78,Loamy,Orange
India,West Bengal,88,71,52,27.06,84.19,5.6,51.19,Red,Orange
India,Maharashtra,48,48,52,33.36,58.97,6.14,114.08,Laterite,Orange
India,Kerala,82,26,77,28.38,59.47,4.74,95.82,Black,Orange
India,Andhra Pradesh,105,15,79,30.15,63.79,4.67,57.24,Loamy,Orange
India,Maharashtra,94,73,10,18.76,52.48,4.6,108.98,Laterite,Orange
India,West Bengal,22,44,28,19.81,82.84,7.37,118.32,Clayey,Orange
India,Punjab,36,65,61,21.97,69.45,4.74,147.68,Desert,Orange
India,Telangana,67,60,78,25.01,34.4,5.88,279.37,Clayey,Orange
India,Karnataka,104,54,77,15.33,57.68,6.37,164.5,Clayey,Orange
India,Haryana,49,63,14,25.02,36.02,7.76,153.33,Loamy,Orange
India,Maharashtra,85,41,72,30.58,36.15,7.0,192.14,Red,Orange
India,Maharashtra,40,27,43,31.17,53.93,6.33,149.97,Clayey,Orange
India,Tamil Nadu,96,28,53,26.71,85.94,5.04,250.69,Alluvial,Orange
India,Kerala,119,10,46,28.1,65.88,5.26,271.26,Laterite,Orange
India,Andhra Pradesh,98,55,64,21.83,71.74,7.02,211.53,Black,Orange
India,Kerala,96,20,18,28.72,38.68,6.72,247.05,Loamy,Orange
India,Rajasthan,63,36,25,20.96,86.25,5.94,171.5,Black,Orange
India,Tamil Nadu,118,25,72,18.52,49.61,4.6,106.37,Red,Orange
India,Maharashtra,75,10,24,16.12,67.84,7.9,71.14,Desert,Orange
India,Andhra Pradesh,46,60,46,27.43,32.41,6.53,293.24,Black,Orange
India,Andhra Pradesh,78,41,57,17.12,76.08,6.69,210.07,Alluvial,Orange
India,Tamil Nadu,77,51,74,20.74,74.21,5.2,224.69,Loamy,Orange
India,Karnataka,96,74,15,16.67,33.71,4.94,101.22,Red,Orange
India,Maharashtra,23,54,67,24.85,76.24,7.36,157.63,Red,Orange
India,West Bengal,76,67,47,16.36,44.3,6.46,73.56,Desert,Orange
India,West Bengal,58,37,47,27.37,74.04,7.56,271.59,Alluvial,Orange
India,Telangana,41,50,42,17.59,87.83,5.03,63.91,Red,Orange
India,Punjab,68,75,36,17.65,70.93,4.59,119.19,Red,Orange
India,Andhra Pradesh,63,48,50,30.92,46.47,4.65,293.96,Black,Orange
India,West Bengal,29,43,53,29.35,37.52,6.7,135.87,Clayey,Orange
India,Karnataka,94,79,54,15.14,31.03,7.95,291.34,Alluvial,Orange
India,Kerala,64,39,69,21.73,50.78,7.4,215.48,Laterite,Orange
India,Karnataka,96,65,21,20.43,53.29,6.79,56.04,Clayey,Orange
India,Punjab,96,45,13,16.02,79.78,5.01,74.24,Loamy,Orange
India,Maharashtra,64,74,54,17.6,39.11,5.27,42.65,Clayey,Orange
India,Kerala,70,74,63,24.05,69.17,4.6,256.39,Clayey,Orange
India,West Bengal,73,38,21,32.95,38.65,7.54,264.66,Desert,Orange
India,Karnataka,92,37,28,31.18,66.89,4.91,276.43,Laterite,Orange
India,Maharashtra,21,50,14,23.82,51.88,5.68,59.92,Desert,Orange
India,Uttar Pradesh,45,56,70,32.79,84.46,5.92,51.24,Desert,Orange
India,Gujarat,83,66,15,28.77,76.4,5.18,299.22,Laterite,Orange
India,Telangana,75,35,54,19.37,52.33,6.61,107.86,Laterite,Orange
India,Punjab,107,63,51,21.2,33.09,5.87,63.43,Laterite,Orange
India,Rajasthan,49,11,25,25.5,54.89,8.05,199.85,Loamy,Orange
India,Maharashtra,26,73,65,31.57,70.29,8.26,272.11,Loamy,Orange
India,Gujarat,74,40,36,22.81,51.3,6.31,208.96,Laterite,Orange
India,Andhra Pradesh,93,52,41,30.55,86.48,5.85,183.98,Black,Orange
India,Rajasthan,96,25,15,18.02,67.83,5.14,75.55,Loamy,Orange
India,Rajasthan,34,30,59,34.4,81.55,8.04,119.96,Red,Orange
India,Rajasthan,104,17,18,21.96,36.87,5.66,96.91,Laterite,Orange
India,Punjab,48,36,30,32.71,84.33,5.32,267.77,Red,Orange
India,West Bengal,26,68,70,19.99,89.44,6.73,103.44,Alluvial,Orange
India,West Bengal,62,70,24,34.35,57.26,6.32,219.53,Clayey,Orange
India,Rajasthan,23,53,12,34.42,43.33,4.87,144.76,Clayey,Orange
India,Telangana,53,22,50,18.82,78.14,6.47,230.92,Black,Orange
India,Rajasthan,39,19,73,32.14,83.68,6.36,182.16,Desert,Orange
India,Tamil Nadu,61,44,37,19.74,55.73,5.35,60.42,Clayey,Orange
India,West Bengal,64,18,72,24.46,84.22,4.52,209.52,Alluvial,Orange
India,Punjab,85,13,21,23.78,72.68,4.88,265.64,Loamy,Orange
India,Haryana,111,30,69,16.31,31.6,8.21,271.07,Desert,Orange
India,West Bengal,89,77,37,18.79,89.74,7.19,171.02,Clayey,Orange
India,Gujarat,58,75,13,16.75,84.93,4.7,188.97,Desert,Orange
India,Kerala,47,68,68,15.97,68.26,8.01,122.05,Laterite,Orange
India,Uttar Pradesh,105,64,35,33.69,79.08,8.22,282.64,Black,Orange
India,Gujarat,50,48,71,26.92,45.52,7.14,116.62,Alluvial,Orange
India,West Bengal,68,10,71,26.99,38.75,5.42,169.67,Alluvial,Orange
India,Andhra Pradesh,88,69,51,27.09,68.89,4.63,57.55,Red,Orange
India,Haryana,73,62,12,15.54,47.67,7.42,106.51,Desert,Orange
India,Karnataka,67,41,62,19.56,48.64,6.03,268.3,Loamy,Orange
India,Maharashtra,31,12,26,34.04,39.24,4.55,98.43,Desert,Orange
India,Telangana,73,71,43,19.08,56.55,6.78,109.51,Black,Orange
India,Maharashtra,79,24,62,15.01,80.67,6.93,264.58,Clayey,Orange
India,Tamil Nadu,37,15,27,31.93,82.52,4.92,183.93,Black,Orange
India,Karnataka,93,28,59,34.93,86.26,7.04,119.32,Black,Orange
India,Telangana,114,30,30,22.45,30.89,5.21,282.23,Clayey,Orange
India,Telangana,69,15,68,21.5,70.84,7.79,260.29,Red,Orange
India,Maharashtra,74,59,34,26.29,71.61,7.04,215.14,Loamy,Orange
India,Punjab,63,33,41,23.78,75.03,4.54,251.9,Clayey,Orange
India,Haryana,85,28,74,19.63,60.93,7.39,165.14,Desert,Orange
India,Karnataka,22,17,21,31.98,79.03,6.13,186.12,Desert,Orange
India,Haryana,103,25,28,17.18,82.3,6.32,41.71,Desert,Orange
India,Haryana,26,40,19,16.73,40.32,6.7,84.45,Black,Orange
India,Karnataka,82,80,79,33.71,82.06,4.56,267.2,Black,Orange
India,Uttar Pradesh,106,64,56,19.97,63.15,5.42,288.55,Laterite,Papaya
India,Gujarat,73,18,47,33.92,30.15,7.31,225.32,Laterite,Papaya
India,Tamil Nadu,61,47,55,30.88,76.3,6.44,199.63,Black,Papaya
India,Andhra Pradesh,93,30,50,18.87,83.49,6.44,295.64,Alluvial,Papaya
India,Haryana,99,68,45,30.45,32.33,5.83,64.87,Red,Papaya
India,Tamil Nadu,105,28,44,21.48,68.3,7.55,291.43,Black,Papaya
India,Gujarat,66,58,45,30.68,69.66,5.68,266.26,Laterite,Papaya
India,Karnataka,36,19,77,30.38,34.78,7.1,299.54,Black,Papaya
India,Uttar Pradesh,95,61,59,29.63,69.33,8.34,185.48,Loamy,Papaya
India,Andhra Pradesh,54,62,77,24.15,88.84,8.17,120.03,Black,Papaya
India,Karnataka,30,42,15,21.32,42.49,5.58,229.54,Clayey,Papaya
India,Maharashtra,54,12,55,25.33,54.09,6.32,236.0,Alluvial,Papaya
India,Kerala,88,25,19,20.99,44.03,6.83,289.52,Red,Papaya
India,West Bengal,38,68,49,25.38,46.81,6.68,184.49,Loamy,Papaya
India,Telangana,111,69,47,30.52,75.25,7.05,175.89,Black,Papaya
India,Kerala,43,80,26,27.98,87.26,6.52,93.63,Alluvial,Papaya
India,Andhra Pradesh,55,64,27,22.94,69.96,6.7,214.14,Black,Papaya
India,West Bengal,66,44,57,15.51,71.63,5.48,131.42,Alluvial,Papaya
India,Karnataka,46,12,64,19.45,42.79,6.17,190.18,Laterite,Papaya
India,Kerala,38,47,76,29.11,43.1,6.63,237.88,Red,Papaya
India,Karnataka,112,10,76,27.37,35.01,6.34,169.6,Loamy,Papaya
India,Punjab,26,44,55,15.67,50.48,4.96,293.58,Loamy,Papaya
India,Kerala,66,16,18,28.29,69.78,7.97,229.12,Black,Papaya
India,Gujarat,100,65,77,19.98,67.11,7.77,97.28,Desert,Papaya
India,West Bengal,94,20,16,26.11,75.82,4.69,155.76,Clayey,Papaya
India,Haryana,91,24,50,27.35,71.43,6.28,213.13,Laterite,Papaya
India,Kerala,110,12,28,28.25,34.52,7.16,100.77,Desert,Papaya
India,West Bengal,40,80,54,29.12,55.74,5.99,56.8,Laterite,Papaya
India,Kerala,110,46,43,23.73,69.29,6.66,288.13,Red,Papaya
India,Karnataka,65,39,46,20.38,83.76,7.72,91.02,Loamy,Papaya
India,Tamil Nadu,69,71,18,24.9,56.12,7.08,138.8,Laterite,Papaya
India,Kerala,57,59,27,18.97,60.35,5.01,248.29,Red,Papaya
India,Rajasthan,98,62,37,26.08,41.53,5.92,123.22,Desert,Papaya
India,Punjab,117,25,28,23.59,44.22,7.33,174.73,Loamy,Papaya
India,Tamil Nadu,120,31,26,16.39,51.67,6.5,293.86,Black,Papaya
India,Uttar Pradesh,79,22,49,17.24,63.25,6.66,69.55,Red,Papaya
India,Haryana,95,60,15,34.38,33.07,7.05,95.81,Loamy,Papaya
India,Tamil Nadu,91,72,64,31.05,37.38,6.73,142.96,Red,Papaya
India,Haryana,99,53,63,16.64,35.74,8.23,223.41,Clayey,Papaya
India,Maharashtra,44,41,31,31.84,67.99,7.73,297.9,Red,Papaya
India,Punjab,97,69,14,29.31,50.96,6.28,73.9,Clayey,Papaya
India,Tamil Nadu,79,27,71,26.92,71.33,6.22,231.96,Black,Papaya
India,Telangana,94,45,12,18.06,62.54,5.83,228.36,Alluvial,Papaya
India,Uttar Pradesh,53,75,33,30.04,86.77,5.11,278.12,Alluvial,Papaya
India,Haryana,83,60,41,24.07,87.03,5.17,75.14,Desert,Papaya
India,Uttar Pradesh,120,10,51,26.16,32.79,8.25,159.9,Loamy,Papaya
India,Haryana,77,72,28,24.38,41.26,5.55,163.78,Laterite,Papaya
India,Haryana,92,52,28,33.96,85.8,4.61,67.69,Desert,Papaya
India,Andhra Pradesh,73,38,64,23.74,34.4,8.32,200.96,Alluvial,Papaya
India,Karnataka,120,36,41,21.39,66.46,5.97,172.36,Desert,Papaya
India,Kerala,81,16,34,30.1,57.31,7.89,89.69,Loamy,Papaya
India,Karnataka,89,35,13,30.79,57.71,8.1,156.66,Alluvial,Papaya
India,Telangana,106,72,13,28.96,67.82,8.4,299.15,Clayey,Papaya
India,Uttar Pradesh,120,55,79,18.63,56.83,5.19,52.62,Clayey,Papaya
India,Kerala,115,19,43,26.81,83.71,7.0,109.31,Clayey,Papaya
India,Kerala,72,54,31,30.78,56.53,6.04,275.3,Red,Papaya
India,Kerala,70,10,17,21.3,34.08,7.18,197.72,Laterite,Papaya
India,Kerala,39,30,33,25.45,40.27,5.84,171.49,Loamy,Papaya
India,Rajasthan,118,73,11,25.79,72.27,8.47,104.46,Laterite,Papaya
India,Haryana,98,48,76,23.69,79.69,4.52,197.92,Loamy,Papaya
India,Uttar Pradesh,37,45,41,17.21,78.23,4.56,121.74,Desert,Papaya
India,Maharashtra,58,11,58,18.45,47.27,7.97,225.68,Red,Papaya
India,West Bengal,70,62,36,30.44,63.45,5.57,47.45,Clayey,Papaya
India,Maharashtra,113,77,72,25.83,84.65,7.17,187.87,Alluvial,Papaya
India,Rajasthan,71,46,29,30.18,83.88,7.94,234.99,Laterite,Papaya
India,Uttar Pradesh,38,77,10,20.89,71.32,5.3,66.3,Red,Papaya
India,Haryana,49,39,56,29.12,71.62,5.91,282.69,Desert,Papaya
India,Tamil Nadu,63,78,46,30.29,37.02,7.35,139.36,Red,Papaya
India,Andhra Pradesh,45,50,24,18.0,89.4,8.0,244.87,Loamy,Papaya
India,West Bengal,34,33,43,25.08,73.89,6.72,127.9,Red,Papaya
India,Kerala,71,41,72,29.53,76.18,7.61,131.26,Laterite,Papaya
India,Andhra Pradesh,37,25,62,22.73,71.66,7.64,248.48,Black,Papaya
India,Gujarat,46,43,47,24.55,41.86,5.0,123.61,Laterite,Papaya
India,Kerala,59,17,65,33.39,52.08,6.66,289.51,Alluvial,Papaya
India,Kerala,76,66,66,30.65,72.97,6.16,171.58,Clayey,Papaya
India,Uttar Pradesh,59,41,25,31.87,84.81,8.46,219.02,Black,Papaya
India,Uttar Pradesh,88,57,19,34.3,67.76,6.68,86.31,Clayey,Papaya
India,Haryana,111,60,14,31.29,56.68,5.46,228.44,Loamy,Papaya
India,Gujarat,103,21,48,26.59,58.87,5.04,265.64,Laterite,Papaya
India,Haryana,46,20,62,26.76,33.05,6.9,135.13,Loamy,Papaya
India,Haryana,46,73,62,34.66,65.7,6.29,81.33,Red,Papaya
India,Karnataka,49,20,19,21.45,75.24,5.34,180.73,Black,Papaya
India,Karnataka,99,64,18,28.45,55.82,6.98,219.43,Desert,Papaya
India,West Bengal,117,73,55,20.96,57.55,4.61,147.47,Alluvial,Papaya
India,Maharashtra,60,30,16,34.33,53.34,7.77,94.66,Laterite,Papaya
India,Karnataka,104,55,18,34.88,57.19,6.55,72.4,Alluvial,Papaya
India,Punjab,94,57,76,26.99,72.99,7.18,295.75,Loamy,Papaya
India,Uttar Pradesh,45,50,18,33.69,79.29,4.5,79.47,Loamy,Papaya
India,West Bengal,111,26,66,31.65,59.28,7.92,272.18,Red,Papaya
India,Maharashtra,82,71,76,20.06,53.56,7.61,175.48,Clayey,Papaya
India,Karnataka,88,74,64,26.5,85.33,5.23,136.56,Clayey,Papaya
India,Punjab,61,72,49,28.79,32.05,7.59,116.3,Laterite,Papaya
India,Kerala,52,17,44,29.35,56.78,7.76,210.14,Clayey,Papaya
India,Maharashtra,60,35,11,29.22,41.3,7.63,256.51,Red,Papaya
India,Karnataka,50,32,16,31.63,66.11,6.34,141.9,Laterite,Papaya
India,Andhra Pradesh,119,79,75,21.69,37.52,5.06,78.24,Red,Papaya
India,Telangana,60,72,63,23.14,75.65,7.08,173.37,Red,Papaya
India,Haryana,113,41,48,19.48,40.8,8.08,69.76,Desert,Papaya
India,Rajasthan,88,27,68,16.95,70.44,6.06,137.14,Alluvial,Papaya
India,Telangana,43,19,78,15.62,64.73,7.63,103.78,Desert,Papaya
